province_territory,province_territoire,project_name,total_project_capacity_mw,turbine_identifier,turbine_number,turbine_number_in_project,turbine_rated_capacity_k_w,rotor_diameter_m,hub_height_m,manufacturer,model,commissioning,latitude,longitude,notes,data_sources,basemap
Nova Scotia,Nouvelle-Écosse,Black Pond,1.99,BPO1,1,1/1,1990,100,80,Vestas,V100-2.0,2015,43.750934,-66.020473,Turbine derated from 2.0 MW,"[42], [43]",ESRI
Nova Scotia,Nouvelle-Écosse,Brenton,1.99,BRN1,1,1/1,1990,100,95,Vestas,V100-2.0,2016,43.973393,-66.08307,Turbine derated from 2.0 MW,"[58], [739]",ESRI
Nova Scotia,Nouvelle-Écosse,Brookfield,0.6,BRD1,1,1/1,600,48,50,Turbowinds,T600-48,2005,45.267193,-63.251702,NA,"[59], [60], [61]",-
Nova Scotia,Nouvelle-Écosse,Chebucto Pockwock,10,CHE1,1,1/5,2000,100,100,Vestas,V100-2.0,2014,44.7777763367086,-63.8425236307688,NA,"[95], [96], [97], [98]",ESRI
Nova Scotia,Nouvelle-Écosse,Chebucto Pockwock,10,CHE2,2,2/5,2000,100,100,Vestas,V100-2.0,2014,44.774414485283,-63.8407275365586,NA,"[95], [96], [97], [98]",ESRI
Nova Scotia,Nouvelle-Écosse,Chebucto Pockwock,10,CHE3,3,3/5,2000,100,100,Vestas,V100-2.0,2014,44.7701351310797,-63.8381200553068,NA,"[95], [96], [97], [98]",ESRI
Nova Scotia,Nouvelle-Écosse,Chebucto Pockwock,10,CHE4,4,4/5,2000,100,100,Vestas,V100-2.0,2014,44.7672071886735,-63.8352027643699,NA,"[95], [96], [97], [98]",ESRI
Nova Scotia,Nouvelle-Écosse,Chebucto Pockwock,10,CHE5,5,5/5,2000,100,100,Vestas,V100-2.0,2014,44.7636842917965,-63.8274017489012,NA,"[95], [96], [97], [98]",ESRI
Nova Scotia,Nouvelle-Écosse,Chebucto Terence Bay,7.05,CHT1,1,1/3,2350,92,85,Enercon,E92-2.35,2017,44.502518,-63.7102699999999,NA,"[99], [31], [100]",ESRI
Nova Scotia,Nouvelle-Écosse,Chebucto Terence Bay,7.05,CHT2,2,2/3,2350,92,85,Enercon,E92-2.35,2017,44.505343,-63.711536,NA,"[99], [31], [100]",ESRI
Nova Scotia,Nouvelle-Écosse,Chebucto Terence Bay,7.05,CHT3,3,3/3,2350,92,85,Enercon,E92-2.35,2017,44.508192,-63.7128019999999,NA,"[99], [31], [100]",ESRI
Nova Scotia,Nouvelle-Écosse,Cheticamp,0.9,CHP1,1,1/1,900,44,55,Enercon,E44-900,2015,46.58231,-60.974132,NA,"[101]. [102], [103], [104], [737]",ESRI
Nova Scotia,Nouvelle-Écosse,Cheticamp Community,0.3,PCW1,1,1/6,50,215,42,Ghrepower,FD21-50,2015,46.581721,-60.972103,NA,"[464], [737], [854], [867]",ESRI
Nova Scotia,Nouvelle-Écosse,Cheticamp Community,0.3,PCW2,2,2/6,50,215,42,Ghrepower,FD21-50,2015,46.581226,-60.97071,NA,"[464], [737], [854], [867]",ESRI
Nova Scotia,Nouvelle-Écosse,Cheticamp Community,0.3,PCW3,3,3/6,50,215,42,Ghrepower,FD21-50,2017,46.580691,-60.969189,NA,"[464], [737], [854], [867]",ESRI
Nova Scotia,Nouvelle-Écosse,Cheticamp Community,0.3,PCW4,4,4/6,50,215,42,Ghrepower,FD21-50,2017,46.580157,-60.967691,NA,"[464], [737], [854], [867]",ESRI
Nova Scotia,Nouvelle-Écosse,Cheticamp Community,0.3,PCW5,5,5/6,50,215,42,Ghrepower,FD21-50,2017,46.579636,-60.966213,NA,"[464], [737], [854], [867]",ESRI
Nova Scotia,Nouvelle-Écosse,Cheticamp Community,0.3,PCW6,6,6/6,50,215,42,Ghrepower,FD21-50,2017,46.579194,-60.965097,NA,"[464], [737], [854], [867]",ESRI
Nova Scotia,Nouvelle-Écosse,Creignishrear,2,CRE1,1,1/1,2000,82,78,Enercon,E82-2.0,2013,45.727666,-61.42591,NA,"[121], [122], [123]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL1,1,1/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5804447829543,-62.9401441751291,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL2,2,2/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5823315272272,-62.9438181358219,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL3,3,3/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5852923124013,-62.9464174297547,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL4,4,4/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5823578939351,-62.9494962273809,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL5,5,5/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5788235024502,-62.9582580770977,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL6,6,6/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5736148291992,-62.9619403844494,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL7,7,7/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5643425902257,-62.9510240248614,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL8,8,8/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5667100950023,-62.9476734029105,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL9,9,9/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5695631427716,-62.944821719904,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL10,10,10/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5705967457152,-62.9502302848226,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL11,11,11/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5748612254214,-62.9479432781871,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL12,12,12/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5654203825017,-62.9598953355043,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL13,13,13/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5679877842543,-62.9563067971951,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL14,14,14/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5721064917342,-62.9553645748856,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL15,15,15/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5698573757782,-62.9622529663027,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL16,16,16/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5698573058312,-62.9675411628137,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL17,17,17/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.573303265928,-62.9690429586974,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL18,18,18/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5927567518904,-62.9630570527765,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL19,19,19/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5892388105344,-62.966991091083,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL20,20,20/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5860113641563,-62.970850537331,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL21,21,21/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5829334793646,-62.9752547253367,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL22,22,22/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5775315409345,-62.970796643723,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL23,23,23/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5751400917419,-62.9759545638001,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL24,24,24/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5722114858498,-62.980786504061,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL25,25,25/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5688588233252,-62.9844428091973,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL26,26,26/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5667379220663,-62.9905672970505,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL27,27,27/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5665567835966,-62.9959822660636,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL28,28,28/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.569832757659,-62.9989144824109,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL29,29,29/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5686695931459,-63.0048273562466,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL30,30,30/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.560779876195,-62.987403879499,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL31,31,31/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5561382278607,-62.9850922971204,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL32,32,32/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5518955737633,-62.977466065375,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL33,33,33/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5471577835941,-62.975599500267,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain,51,DAL34,34,34/34,1500,77,80,General Electric,GE 1.5SLE,2009,45.5431136774609,-62.9779873815693,NA,"[130], [131], [132]",ESRI
Nova Scotia,Nouvelle-Écosse,Dalhousie Mountain (Affinity),1.4,DAL35,1,1/1,1400,825,80,General Electric,GE 1.6-82.5,2014,45.5980677,-62.9549665,Turbine derated from 1.6 MW,"[130], [131], [132], [867]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG1,1,1/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.6043565953198,-65.9444286897598,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG2,2,2/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.6007678145739,-65.9508213255448,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG3,3,3/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.5970726074659,-65.9544594805283,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG4,4,4/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.594488091232,-65.9569435575633,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG5,5,5/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.6048804927392,-65.935635690671,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG6,6,6/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.6025804578521,-65.9395448198904,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG7,7,7/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.6007082472136,-65.9424814198344,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG8,8,8/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.5968580127021,-65.9492452018429,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG9,9,9/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.5937046715721,-65.9539946535759,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG10,10,10/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.5920527172473,-65.9595849394282,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG11,11,11/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.589890169817,-65.9581086917651,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG12,12,12/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.5882320113702,-65.9552257438762,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG13,13,13/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.5896668501096,-65.9527024051507,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG14,14,14/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.5912370338002,-65.9501741058241,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG15,15,15/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.5926020516965,-65.9476821705901,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG16,16,16/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.5937383534092,-65.9451361929762,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG17,17,17/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.5947844168941,-65.9424342278685,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG18,18,18/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.5959659499255,-65.9399490833132,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG19,19,19/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.5989432649872,-65.937245706715,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Digby Neck,30,DIG20,20,20/20,1500,77,80,General Electric,GE 1.5SLE,2010,44.6013236236658,-65.9354171452176,NA,"[148], [149]",ESRI
Nova Scotia,Nouvelle-Écosse,Ellershouse I and II,23.5,ELL1,1,1/10,2350,92,98,Enercon,E92-2.35,2015,44.9313705059673,-64.0277547491586,NA,"[157], [158]",ESRI
Nova Scotia,Nouvelle-Écosse,Ellershouse I and II,23.5,ELL2,2,2/10,2350,92,98,Enercon,E92-2.35,2015,44.9290852556344,-64.0192568691394,NA,"[157], [158]",ESRI
Nova Scotia,Nouvelle-Écosse,Ellershouse I and II,23.5,ELL3,3,3/10,2350,92,98,Enercon,E92-2.35,2015,44.9305472965608,-64.0153754190625,NA,"[157], [158]",ESRI
Nova Scotia,Nouvelle-Écosse,Ellershouse I and II,23.5,ELL4,4,4/10,2350,92,98,Enercon,E92-2.35,2015,44.9318842070431,-64.0109051806195,NA,"[157], [158]",ESRI
Nova Scotia,Nouvelle-Écosse,Ellershouse I and II,23.5,ELL5,5,5/10,2350,92,98,Enercon,E92-2.35,2017/2018,44.9338189664227,-64.0290741366364,NA,"[157], [158]",ESRI
Nova Scotia,Nouvelle-Écosse,Ellershouse I and II,23.5,ELL6,6,6/10,2350,92,98,Enercon,E92-2.35,2017/2018,44.9272773,-64.0046347,NA,"[157], [158]",ESRI
Nova Scotia,Nouvelle-Écosse,Ellershouse I and II,23.5,ELL7,7,7/10,2350,92,98,Enercon,E92-2.35,2017/2018,44.9272495,-63.9999799,NA,"[157], [158]",ESRI
Nova Scotia,Nouvelle-Écosse,Ellershouse I and II,23.5,ELL8,8,8/10,2350,92,98,Enercon,E92-2.35,2017/2018,44.9198357,-64.0181182,NA,"[157], [158]",ESRI
Nova Scotia,Nouvelle-Écosse,Ellershouse I and II,23.5,ELL9,9,9/10,2350,92,98,Enercon,E92-2.35,2017/2018,44.9234932,-64.0221614,NA,"[157], [158]",ESRI
Nova Scotia,Nouvelle-Écosse,Ellershouse I and II,23.5,ELL10,10,10/10,2350,92,98,Enercon,E92-2.35,2017/2018,44.919089,-64.0234046,NA,"[157], [158]",ESRI
Nova Scotia,Nouvelle-Écosse,Fairmont,4.6,FAI1,1,1/2,2300,82,98,Enercon,E82-2.3,2012,45.6821764491359,-61.9912743650047,NA,[168],ESRI
Nova Scotia,Nouvelle-Écosse,Fairmont,4.6,FAI2,2,2/2,2300,82,98,Enercon,E82-2.3,2012,45.6798574271817,-61.9881347230386,NA,[168],ESRI
Nova Scotia,Nouvelle-Écosse,Fitzpatrick Mountain (Affinity),1.4,FTZ1,1,1/1,1400,825,80,General Electric,GE 1.6-82.5,2015,45.623173,-62.908047,Turbine derated from 1.6 MW,"[172], [174], [750]",ESRI
Nova Scotia,Nouvelle-Écosse,Fitzpatrick Mountain (Capstone),0,FZM1,1,1/2,0,48,50,Enercon,E48-800,2007,45.627252,-62.898996,"Turbine decommissioned in 2020, original capacity was 800 kW (total project capacity was 1.6 MW)","[173], [174], [749], [750]",ESRI
Nova Scotia,Nouvelle-Écosse,Fitzpatrick Mountain (Capstone),0,FZM2,2,2/2,0,48,50,Enercon,E48-800,2007,45.626121,-62.901494,"Turbine decommissioned in 2020, original capacity was 800 kW (total project capacity was 1.6 MW)","[173], [174], [749], [750]",ESRI
Nova Scotia,Nouvelle-Écosse,Fitzpatrick Mountain Domestic (NWF),0.15,FMD1,1,1/3,50,215,42,Ghrepower,FD21-50,2018,45.6257065,-62.8962445,NA,"[175], [748], [751], [752], [854]",ESRI
Nova Scotia,Nouvelle-Écosse,Fitzpatrick Mountain Domestic (NWF),0.15,FMD2,2,2/3,50,215,42,Ghrepower,FD21-50,2018,45.6257351,-62.8948499,NA,"[175], [748], [751], [752], [854]",ESRI
Nova Scotia,Nouvelle-Écosse,Fitzpatrick Mountain Domestic (NWF),0.15,FMD3,3,3/3,50,215,42,Ghrepower,FD21-50,2018,45.6261,-62.8925288,NA,"[175], [748], [751], [752], [854]",ESRI
Nova Scotia,Nouvelle-Écosse,Forbes Lake,0.05,FLW1,1,1/1,50,15,30,Seaforth,AOC 15/50,2013,45.505946,-62.636798,NA,[737],ESRI
Nova Scotia,Nouvelle-Écosse,Gaetz Brook,2.35,GAE1,1,1/1,2350,92,98,Enercon,E92-2.35,2014,44.757914,-63.204633,NA,[182],ESRI
Nova Scotia,Nouvelle-Écosse,Gardiner Mines (Cape Breton University),5.4,GAM1,1,1/3,2350,92,85,Enercon,E92-2.35,2016,46.1971237216746,-60.0803394346984,"Turbines derated from 7.05 MW to 5.4 MW, unclear which turbines are derated","[186], [187], [188], [18], [754], [755], [756], [757], [867]",ESRI
Nova Scotia,Nouvelle-Écosse,Gardiner Mines (Cape Breton University),5.4,GAM2,2,2/3,2350,92,85,Enercon,E92-2.35,2016,46.1948590586325,-60.0840044175743,"Turbines derated from 7.05 MW to 5.4 MW, unclear which turbines are derated","[186], [187], [188], [18], [754], [755], [756], [757], [867]",ESRI
Nova Scotia,Nouvelle-Écosse,Gardiner Mines (Cape Breton University),5.4,GAM3,3,3/3,2350,92,85,Enercon,E92-2.35,2016,46.1924580884387,-60.0881766334697,"Turbines derated from 7.05 MW to 5.4 MW, unclear which turbines are derated","[186], [187], [188], [18], [754], [755], [756], [757], [867]",ESRI
Nova Scotia,Nouvelle-Écosse,Glace Bay & Donkin,19.81,GBD1,1,1/2,800,48,50,Enercon,E48-800,2005,46.2177852243373,-59.9811229698099,NA,"[345], [194], [762], [763]",ESRI
Nova Scotia,Nouvelle-Écosse,Glace Bay & Donkin,19.81,GBD2,2,2/2,800,48,50,Enercon,E48-800,2005,46.1848109688585,-59.8971743991076,NA,"[345], [194], [762], [763]",ESRI
Nova Scotia,Nouvelle-Écosse,Glace Bay (Lingan),19.81,LIN1,1,1/8,2310,71,64,Enercon,E70-2.3,2006,46.2471174356348,-60.0516405734452,Not clear which E70 turbine is derated,"[345], [346], [764], [765], [766]",ESRI
Nova Scotia,Nouvelle-Écosse,Glace Bay (Lingan),19.81,LIN2,2,2/8,2310,71,64,Enercon,E70-2.3,2006,46.247258725705,-60.0475766987406,Not clear which E70 turbine is derated,"[345], [346], [764], [765], [766]",ESRI
Nova Scotia,Nouvelle-Écosse,Glace Bay (Lingan),19.81,LIN3,3,3/8,2310,71,64,Enercon,E70-2.3,2006,46.2461125492006,-60.0422252434326,Not clear which E70 turbine is derated,"[345], [346], [764], [765], [766]",ESRI
Nova Scotia,Nouvelle-Écosse,Glace Bay (Lingan),19.81,LIN4,4,4/8,2310,71,64,Enercon,E70-2.3,2006,46.2448868824531,-60.0389123618587,Not clear which E70 turbine is derated,"[345], [346], [764], [765], [766]",ESRI
Nova Scotia,Nouvelle-Écosse,Glace Bay (Lingan),19.81,LIN5,5,5/8,2310,71,64,Enercon,E70-2.3,2006,46.2432537896949,-60.0342076171479,Not clear which E70 turbine is derated,"[345], [346], [764], [765], [766]",ESRI
Nova Scotia,Nouvelle-Écosse,Glace Bay (Lingan),19.81,LIN6,6,6/8,2310,71,64,Enercon,E70-2.3,2006,46.2420033789217,-60.0320729701235,Not clear which E70 turbine is derated,"[345], [346], [764], [765], [766]",ESRI
Nova Scotia,Nouvelle-Écosse,Glace Bay (Lingan),19.81,LIN7,7,7/8,2050,71,64,Enercon,E70-2.3,2006,46.2421587194502,-60.0292139822243,Not clear which E70 turbine is derated,"[345], [346], [764], [765], [766]",ESRI
Nova Scotia,Nouvelle-Écosse,Glace Bay (Lingan),19.81,LIN8,8,8/8,2300,82,78,Enercon,E82-2.3,2012,46.2433806253894,-60.0429673259202,NA,"[345], [346], [766]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU1,1,1/27,2300,82,80,Enercon,E82-2.3,2011,45.6882382711216,-62.2022175290135,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU2,2,2/27,2300,82,80,Enercon,E82-2.3,2011,45.6868810046565,-62.206478238361,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU3,3,3/27,2300,82,80,Enercon,E82-2.3,2011,45.6850963726722,-62.2120947549943,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU4,4,4/27,2300,82,80,Enercon,E82-2.3,2011,45.6833341099299,-62.2068981830359,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU5,5,5/27,2300,82,80,Enercon,E82-2.3,2011,45.6832918921715,-62.1998269850213,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU6,6,6/27,2300,82,80,Enercon,E82-2.3,2011,45.6800553377796,-62.216521781537,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU7,7,7/27,2300,82,80,Enercon,E82-2.3,2011,45.6780743750282,-62.2094581385449,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU8,8,8/27,2300,82,80,Enercon,E82-2.3,2011,45.6746397067486,-62.2095311311342,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU9,9,9/27,2300,82,80,Enercon,E82-2.3,2011,45.676571990113104,-62.2058275934044,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU10,10,10/27,2300,82,80,Enercon,E82-2.3,2011,45.6762310545438,-62.1989548348887,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU11,11,11/27,2300,82,80,Enercon,E82-2.3,2011,45.6728334487327,-62.1963197560149,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU12,12,12/27,2300,82,80,Enercon,E82-2.3,2011,45.6699646264626,-62.197086462518,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU13,13,13/27,2300,82,80,Enercon,E82-2.3,2011,45.6692499611848,-62.2031203997557,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU14,14,14/27,2300,82,80,Enercon,E82-2.3,2011,45.6700301175327,-62.2143039336244,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU15,15,15/27,2300,82,80,Enercon,E82-2.3,2011,45.6755172982286,-62.2219720679958,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU16,16,16/27,2300,82,80,Enercon,E82-2.3,2011,45.6707323533455,-62.2230979308323,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU17,17,17/27,2300,82,80,Enercon,E82-2.3,2011,45.6672922705909,-62.2318397510978,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU18,18,18/27,2300,82,80,Enercon,E82-2.3,2011,45.6636549250378,-62.2306173933955,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU19,19,19/27,2300,82,80,Enercon,E82-2.3,2011,45.664642867467,-62.2351238760816,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU20,20,20/27,2300,82,80,Enercon,E82-2.3,2011,45.661952433592,-62.2393149886902,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU21,21,21/27,2300,82,80,Enercon,E82-2.3,2011,45.6564516434862,-62.2446189932626,NA,"[195], [196], [197]",ESRI
Nova Scotia,Nouvelle-Écosse,Glen Dhu,62.1,DHU22,22,22/27,2300,82,80,Enercon,E82-2.3,2011,45.6520461251018,-62.2427833116538,NA,"[195], [196], [197]",ESRI
